user_id,timestamp,ip_address,location,event_type,file_name,success,anomaly
user_004,2025-07-29 09:54:52.800662,192.168.2.253,"Tokyo, Japan",logout,,True,False
user_013,2025-07-29 09:55:35.800662,192.168.2.177,"Tokyo, Japan",logout,,True,False
user_020,2025-07-29 09:55:44.800662,192.168.2.89,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_033,2025-07-29 09:56:18.800662,192.168.1.92,"New York, USA",file_access,Secret_Project.txt,True,False
user_039,2025-07-29 09:57:26.800662,10.1.1.86,"Mumbai, India",login,,False,False
user_043,2025-07-29 09:57:33.800662,10.1.1.42,"Mumbai, India",email_send,,True,False
user_034,2025-07-29 09:57:35.800662,192.168.1.14,"New York, USA",login,,False,False
user_004,2025-07-29 09:57:50.800662,192.168.2.200,"Tokyo, Japan",logout,,True,False
user_016,2025-07-29 09:58:06.800662,10.0.0.225,"London, UK",logout,,True,False
user_002,2025-07-29 09:58:20.800662,192.168.1.124,"New York, USA",email_send,,True,False
user_020,2025-07-29 09:58:47.800662,192.168.2.222,"Tokyo, Japan",logout,,True,False
user_035,2025-07-29 10:00:07.800662,192.168.1.224,"New York, USA",file_access,HR_Policies.pdf,True,False
user_039,2025-07-29 10:02:23.800662,10.1.1.196,"Mumbai, India",file_access,Secret_Project.txt,True,False
user_043,2025-07-29 10:02:26.800662,10.1.1.38,"Mumbai, India",file_access,Budget_2025.xlsx,True,False
user_048,2025-07-29 10:04:29.800662,10.0.0.110,"London, UK",email_send,,True,False
user_048,2025-07-29 10:04:36.800662,10.0.0.196,"London, UK",email_send,,True,False
user_038,2025-07-29 10:05:42.800662,172.20.0.143,"Sydney, Australia",login,,True,False
user_040,2025-07-29 10:05:46.800662,10.0.0.140,"London, UK",login,,True,False
user_050,2025-07-29 10:05:49.800662,172.16.0.170,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_039,2025-07-29 10:08:46.800662,10.1.1.223,"Mumbai, India",logout,,True,False
user_011,2025-07-29 10:10:14.800662,10.1.1.77,"Mumbai, India",login,,False,False
user_010,2025-07-29 10:12:33.800662,192.168.2.137,"Tokyo, Japan",logout,,True,False
user_002,2025-07-29 10:13:26.800662,192.168.1.6,"New York, USA",login,,True,False
user_043,2025-07-29 10:15:08.800662,10.1.1.107,"Mumbai, India",file_access,Budget_2025.xlsx,True,False
user_012,2025-07-29 10:15:20.800662,192.168.2.238,"Tokyo, Japan",file_access,Client_List.csv,True,False
user_012,2025-07-29 10:15:22.800662,192.168.2.24,"Tokyo, Japan",logout,,True,False
user_019,2025-07-29 10:15:27.800662,172.20.0.27,"Sydney, Australia",logout,,True,False
user_003,2025-07-29 10:15:35.800662,192.168.2.48,"Tokyo, Japan",logout,,True,False
user_041,2025-07-29 10:15:37.800662,172.20.0.36,"Sydney, Australia",file_access,Budget_2025.xlsx,True,False
user_005,2025-07-29 10:17:12.800662,10.1.1.246,"Mumbai, India",login,,True,False
user_017,2025-07-29 10:17:25.800662,172.16.0.147,"Berlin, Germany",email_send,,True,False
user_033,2025-07-29 10:17:58.800662,192.168.1.187,"New York, USA",logout,,True,False
user_033,2025-07-29 10:18:59.800662,192.168.1.118,"New York, USA",email_send,,True,False
user_045,2025-07-29 10:19:01.800662,172.20.0.121,"Sydney, Australia",email_send,,True,False
user_017,2025-07-29 10:19:49.800662,172.16.0.186,"Berlin, Germany",email_send,,True,False
user_046,2025-07-29 10:20:29.800662,192.168.2.229,"Tokyo, Japan",login,,False,False
user_034,2025-07-29 10:20:33.800662,192.168.1.149,"New York, USA",file_access,Client_List.csv,True,False
user_018,2025-07-29 10:21:09.800662,172.16.0.152,"Berlin, Germany",file_access,Financial_Report.xlsx,True,False
user_035,2025-07-29 10:22:05.800662,192.168.1.233,"New York, USA",file_access,Budget_2025.xlsx,True,False
user_039,2025-07-29 10:23:14.800662,10.1.1.206,"Mumbai, India",email_send,,True,False
user_048,2025-07-29 10:25:07.800662,10.0.0.40,"London, UK",logout,,True,False
user_024,2025-07-29 10:25:08.800662,10.1.1.15,"Mumbai, India",logout,,True,False
user_050,2025-07-29 10:25:26.800662,172.16.0.181,"Berlin, Germany",file_access,HR_Policies.pdf,True,False
user_025,2025-07-29 10:25:51.800662,172.16.0.64,"Berlin, Germany",file_access,HR_Policies.pdf,True,False
user_036,2025-07-29 10:26:25.800662,192.168.1.21,"New York, USA",login,,False,False
user_014,2025-07-29 10:27:58.800662,172.20.0.129,"Sydney, Australia",login,,True,False
user_023,2025-07-29 10:28:35.800662,192.168.1.12,"New York, USA",login,,False,False
user_004,2025-07-29 10:29:59.800662,192.168.2.14,"Tokyo, Japan",email_send,,True,False
user_043,2025-07-29 10:31:41.800662,10.1.1.254,"Mumbai, India",email_send,,True,False
user_033,2025-07-29 10:33:05.800662,192.168.1.28,"New York, USA",login,,True,False
user_009,2025-07-29 10:33:11.800662,10.1.1.223,"Mumbai, India",login,,False,False
user_035,2025-07-29 10:33:35.800662,192.168.1.211,"New York, USA",email_send,,True,False
user_008,2025-07-29 10:34:50.800662,10.1.1.62,"Mumbai, India",email_send,,True,False
user_009,2025-07-29 10:34:57.800662,10.1.1.78,"Mumbai, India",logout,,True,False
user_007,2025-07-29 10:35:59.800662,192.168.2.15,"Tokyo, Japan",email_send,,True,False
user_006,2025-07-29 10:37:08.800662,192.168.1.138,"New York, USA",email_send,,True,False
user_030,2025-07-29 10:38:11.800662,192.168.1.177,"New York, USA",file_access,HR_Policies.pdf,True,False
user_001,2025-07-29 10:39:11.800662,10.0.0.113,"London, UK",logout,,True,False
user_046,2025-07-29 10:41:06.800662,192.168.2.253,"Tokyo, Japan",login,,True,False
user_042,2025-07-29 10:41:22.800662,10.0.0.251,"London, UK",login,,True,False
user_024,2025-07-29 10:41:34.800662,10.1.1.37,"Mumbai, India",file_access,Secret_Project.txt,True,False
user_021,2025-07-29 10:41:58.800662,172.20.0.125,"Sydney, Australia",logout,,True,False
user_018,2025-07-29 10:42:38.800662,172.16.0.80,"Berlin, Germany",file_access,HR_Policies.pdf,True,False
user_035,2025-07-29 10:42:56.800662,192.168.1.137,"New York, USA",login,,True,False
user_013,2025-07-29 10:43:18.800662,192.168.2.227,"Tokyo, Japan",logout,,True,False
user_036,2025-07-29 10:43:56.800662,192.168.1.224,"New York, USA",logout,,True,False
user_019,2025-07-29 10:44:09.800662,172.20.0.195,"Sydney, Australia",logout,,True,False
user_016,2025-07-29 10:45:57.800662,10.0.0.6,"London, UK",file_access,HR_Policies.pdf,True,False
user_012,2025-07-29 10:46:51.800662,192.168.2.117,"Tokyo, Japan",file_access,Project_Plan.docx,True,False
user_037,2025-07-29 10:47:09.800662,172.20.0.68,"Sydney, Australia",logout,,True,False
user_002,2025-07-29 10:47:19.800662,192.168.1.236,"New York, USA",file_access,Financial_Report.xlsx,True,False
user_007,2025-07-29 10:48:09.800662,192.168.2.6,"Tokyo, Japan",file_access,Budget_2025.xlsx,True,False
user_005,2025-07-29 10:48:11.800662,10.1.1.222,"Mumbai, India",login,,True,False
user_031,2025-07-29 10:48:29.800662,10.0.0.159,"London, UK",logout,,True,False
user_050,2025-07-29 10:49:57.800662,172.16.0.232,"Berlin, Germany",login,,True,False
user_045,2025-07-29 10:50:42.800662,172.20.0.196,"Sydney, Australia",logout,,True,False
user_015,2025-07-29 10:51:40.800662,192.168.1.21,"New York, USA",login,,True,False
user_043,2025-07-29 10:52:51.800662,10.1.1.37,"Mumbai, India",login,,False,False
user_041,2025-07-29 10:53:27.800662,172.20.0.230,"Sydney, Australia",file_access,Client_List.csv,True,False
user_044,2025-07-29 10:53:29.800662,192.168.2.122,"Tokyo, Japan",logout,,True,False
user_006,2025-07-29 10:54:32.800662,192.168.1.253,"New York, USA",file_access,Client_List.csv,True,False
user_021,2025-07-29 10:55:36.800662,172.20.0.114,"Sydney, Australia",file_access,Financial_Report.xlsx,True,False
user_029,2025-07-29 10:56:01.800662,192.168.1.181,"New York, USA",login,,False,False
user_014,2025-07-29 10:56:35.800662,172.20.0.175,"Sydney, Australia",login,,False,False
user_017,2025-07-29 10:56:57.800662,172.16.0.46,"Berlin, Germany",logout,,True,False
user_012,2025-07-29 10:57:13.800662,192.168.2.150,"Tokyo, Japan",email_send,,True,False
user_031,2025-07-29 10:57:39.800662,10.0.0.138,"London, UK",file_access,HR_Policies.pdf,True,False
user_004,2025-07-29 10:58:05.800662,192.168.2.177,"Tokyo, Japan",file_access,Budget_2025.xlsx,True,False
user_034,2025-07-29 10:59:30.800662,192.168.1.58,"New York, USA",logout,,True,False
user_004,2025-07-29 10:59:30.800662,192.168.2.176,"Tokyo, Japan",file_access,Budget_2025.xlsx,True,False
user_003,2025-07-29 11:00:10.800662,192.168.2.189,"Tokyo, Japan",logout,,True,False
user_011,2025-07-29 11:00:20.800662,10.1.1.24,"Mumbai, India",login,,True,False
user_011,2025-07-29 11:00:25.800662,10.1.1.134,"Mumbai, India",logout,,True,False
user_044,2025-07-29 11:00:53.800662,192.168.2.176,"Tokyo, Japan",logout,,True,False
user_036,2025-07-29 11:01:39.800662,192.168.1.163,"New York, USA",file_access,Secret_Project.txt,True,False
user_050,2025-07-29 11:01:52.800662,172.16.0.184,"Berlin, Germany",email_send,,True,False
user_028,2025-07-29 11:02:00.800662,10.1.1.63,"Mumbai, India",email_send,,True,False
user_023,2025-07-29 11:03:28.800662,192.168.1.158,"New York, USA",logout,,True,False
user_043,2025-07-29 11:03:39.800662,10.1.1.233,"Mumbai, India",email_send,,True,False
user_041,2025-07-29 11:03:47.800662,172.20.0.4,"Sydney, Australia",email_send,,True,False
user_038,2025-07-29 11:03:57.800662,172.20.0.178,"Sydney, Australia",logout,,True,False
user_014,2025-07-29 11:05:05.800662,172.20.0.58,"Sydney, Australia",file_access,Secret_Project.txt,True,False
user_039,2025-07-29 11:05:08.800662,10.1.1.141,"Mumbai, India",login,,False,False
user_001,2025-07-29 11:08:13.800662,10.0.0.46,"London, UK",logout,,True,False
user_026,2025-07-29 11:08:43.800662,172.16.0.143,"Berlin, Germany",login,,False,False
user_027,2025-07-29 11:08:44.800662,10.1.1.249,"Mumbai, India",login,,True,False
user_046,2025-07-29 11:09:04.800662,192.168.2.155,"Tokyo, Japan",email_send,,True,False
user_008,2025-07-29 11:09:50.800662,10.1.1.195,"Mumbai, India",file_access,Secret_Project.txt,True,False
user_050,2025-07-29 11:10:18.800662,172.16.0.157,"Berlin, Germany",logout,,True,False
user_011,2025-07-29 11:10:23.800662,10.1.1.15,"Mumbai, India",file_access,Client_List.csv,True,False
user_013,2025-07-29 11:11:02.800662,192.168.2.175,"Tokyo, Japan",logout,,True,False
user_040,2025-07-29 11:12:12.800662,10.0.0.23,"London, UK",login,,True,False
user_036,2025-07-29 11:13:20.800662,192.168.1.147,"New York, USA",login,,False,False
user_025,2025-07-29 11:13:28.800662,172.16.0.53,"Berlin, Germany",file_access,Secret_Project.txt,True,False
user_031,2025-07-29 11:17:16.800662,10.0.0.210,"London, UK",logout,,True,False
user_048,2025-07-29 11:17:25.800662,10.0.0.125,"London, UK",logout,,True,False
user_002,2025-07-29 11:17:36.800662,192.168.1.205,"New York, USA",email_send,,True,False
user_037,2025-07-29 11:18:55.800662,172.20.0.164,"Sydney, Australia",logout,,True,False
user_006,2025-07-29 11:19:08.800662,192.168.1.143,"New York, USA",email_send,,True,False
user_026,2025-07-29 11:19:53.800662,172.16.0.49,"Berlin, Germany",login,,True,False
user_019,2025-07-29 11:20:02.800662,172.20.0.66,"Sydney, Australia",email_send,,True,False
user_008,2025-07-29 11:22:13.800662,10.1.1.139,"Mumbai, India",logout,,True,False
user_017,2025-07-29 11:22:46.800662,172.16.0.11,"Berlin, Germany",email_send,,True,False
user_020,2025-07-29 11:23:16.800662,192.168.2.135,"Tokyo, Japan",email_send,,True,False
user_018,2025-07-29 11:24:47.800662,172.16.0.162,"Berlin, Germany",logout,,True,False
user_045,2025-07-29 11:24:53.800662,172.20.0.20,"Sydney, Australia",email_send,,True,False
user_012,2025-07-29 11:25:50.800662,192.168.2.65,"Tokyo, Japan",logout,,True,False
user_007,2025-07-29 11:25:55.800662,192.168.2.56,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_046,2025-07-29 11:26:35.800662,192.168.2.45,"Tokyo, Japan",file_access,HR_Policies.pdf,True,False
user_017,2025-07-29 11:26:56.800662,172.16.0.12,"Berlin, Germany",email_send,,True,False
user_005,2025-07-29 11:27:47.800662,10.1.1.236,"Mumbai, India",logout,,True,False
user_001,2025-07-29 11:27:50.800662,10.0.0.157,"London, UK",email_send,,True,False
user_023,2025-07-29 11:28:37.800662,192.168.1.232,"New York, USA",logout,,True,False
user_016,2025-07-29 11:28:48.800662,10.0.0.86,"London, UK",email_send,,True,False
user_026,2025-07-29 11:29:38.800662,172.16.0.19,"Berlin, Germany",login,,True,False
user_025,2025-07-29 11:29:57.800662,172.16.0.178,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_042,2025-07-29 11:30:03.800662,10.0.0.59,"London, UK",file_access,Project_Plan.docx,True,False
user_048,2025-07-29 11:30:09.800662,10.0.0.156,"London, UK",login,,True,False
user_023,2025-07-29 11:30:16.800662,192.168.1.113,"New York, USA",logout,,True,False
user_038,2025-07-29 11:31:37.800662,172.20.0.251,"Sydney, Australia",login,,True,False
user_012,2025-07-29 11:32:15.800662,192.168.2.43,"Tokyo, Japan",email_send,,True,False
user_020,2025-07-29 11:33:10.800662,192.168.2.184,"Tokyo, Japan",logout,,True,False
user_050,2025-07-29 11:33:15.800662,172.16.0.103,"Berlin, Germany",file_access,Financial_Report.xlsx,True,False
user_049,2025-07-29 11:33:31.800662,10.1.1.107,"Mumbai, India",logout,,True,False
user_001,2025-07-29 11:33:56.800662,10.0.0.19,"London, UK",file_access,Budget_2025.xlsx,True,False
user_027,2025-07-29 11:34:06.800662,10.1.1.173,"Mumbai, India",file_access,HR_Policies.pdf,True,False
user_037,2025-07-29 11:34:44.800662,172.20.0.207,"Sydney, Australia",email_send,,True,False
user_032,2025-07-29 11:35:00.800662,192.168.1.158,"New York, USA",email_send,,True,False
user_002,2025-07-29 11:35:12.800662,192.168.1.119,"New York, USA",logout,,True,False
user_034,2025-07-29 11:35:29.800662,192.168.1.129,"New York, USA",email_send,,True,False
user_026,2025-07-29 11:37:06.800662,172.16.0.191,"Berlin, Germany",login,,True,False
user_050,2025-07-29 11:37:11.800662,172.16.0.18,"Berlin, Germany",login,,True,False
user_050,2025-07-29 11:37:44.800662,172.16.0.119,"Berlin, Germany",email_send,,True,False
user_049,2025-07-29 11:37:59.800662,10.1.1.27,"Mumbai, India",email_send,,True,False
user_021,2025-07-29 11:40:01.800662,172.20.0.194,"Sydney, Australia",email_send,,True,False
user_002,2025-07-29 11:40:04.800662,192.168.1.182,"New York, USA",logout,,True,False
user_034,2025-07-29 11:41:45.800662,192.168.1.125,"New York, USA",email_send,,True,False
user_007,2025-07-29 11:42:15.800662,192.168.2.24,"Tokyo, Japan",logout,,True,False
user_006,2025-07-29 11:42:22.800662,192.168.1.251,"New York, USA",logout,,True,False
user_013,2025-07-29 11:43:02.800662,192.168.2.251,"Tokyo, Japan",logout,,True,False
user_037,2025-07-29 11:43:21.800662,172.20.0.55,"Sydney, Australia",file_access,Project_Plan.docx,True,False
user_015,2025-07-29 11:44:37.800662,192.168.1.6,"New York, USA",login,,False,False
user_017,2025-07-29 11:45:19.800662,172.16.0.96,"Berlin, Germany",file_access,Secret_Project.txt,True,False
user_007,2025-07-29 11:46:00.800662,192.168.2.24,"Tokyo, Japan",email_send,,True,False
user_010,2025-07-29 11:46:41.800662,192.168.2.18,"Tokyo, Japan",logout,,True,False
user_006,2025-07-29 11:48:49.800662,192.168.1.32,"New York, USA",login,,False,False
user_014,2025-07-29 11:48:56.800662,172.20.0.10,"Sydney, Australia",file_access,Secret_Project.txt,True,False
user_013,2025-07-29 11:49:21.800662,192.168.2.11,"Tokyo, Japan",file_access,Client_List.csv,True,False
user_014,2025-07-29 11:53:44.800662,172.20.0.23,"Sydney, Australia",logout,,True,False
user_046,2025-07-29 11:54:45.800662,192.168.2.92,"Tokyo, Japan",email_send,,True,False
user_026,2025-07-29 11:54:58.800662,172.16.0.128,"Berlin, Germany",email_send,,True,False
user_004,2025-07-29 11:55:10.800662,192.168.2.157,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_040,2025-07-29 11:55:37.800662,10.0.0.59,"London, UK",email_send,,True,False
user_025,2025-07-29 11:55:42.800662,172.16.0.231,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_032,2025-07-29 11:56:50.800662,192.168.1.229,"New York, USA",email_send,,True,False
user_044,2025-07-29 11:56:57.800662,192.168.2.202,"Tokyo, Japan",email_send,,True,False
user_029,2025-07-29 11:58:28.800662,192.168.1.39,"New York, USA",file_access,Client_List.csv,True,False
user_029,2025-07-29 11:59:19.800662,192.168.1.144,"New York, USA",login,,True,False
user_017,2025-07-29 12:00:18.800662,172.16.0.241,"Berlin, Germany",file_access,Secret_Project.txt,True,False
user_013,2025-07-29 12:00:22.800662,192.168.2.81,"Tokyo, Japan",email_send,,True,False
user_039,2025-07-29 12:00:28.800662,10.1.1.68,"Mumbai, India",logout,,True,False
user_045,2025-07-29 12:00:43.800662,172.20.0.89,"Sydney, Australia",logout,,True,False
user_013,2025-07-29 12:01:12.800662,192.168.2.146,"Tokyo, Japan",login,,True,False
user_005,2025-07-29 12:03:26.800662,10.1.1.203,"Mumbai, India",email_send,,True,False
user_012,2025-07-29 12:03:30.800662,192.168.2.40,"Tokyo, Japan",email_send,,True,False
user_008,2025-07-29 12:04:12.800662,10.1.1.177,"Mumbai, India",email_send,,True,False
user_017,2025-07-29 12:04:18.800662,172.16.0.181,"Berlin, Germany",file_access,Budget_2025.xlsx,True,False
user_016,2025-07-29 12:04:55.800662,10.0.0.208,"London, UK",login,,True,False
user_044,2025-07-29 12:06:08.800662,192.168.2.224,"Tokyo, Japan",logout,,True,False
user_012,2025-07-29 12:06:25.800662,192.168.2.5,"Tokyo, Japan",logout,,True,False
user_029,2025-07-29 12:07:22.800662,192.168.1.117,"New York, USA",email_send,,True,False
user_020,2025-07-29 12:07:48.800662,192.168.2.169,"Tokyo, Japan",login,,True,False
user_014,2025-07-29 12:09:23.800662,172.20.0.226,"Sydney, Australia",file_access,Budget_2025.xlsx,True,False
user_002,2025-07-29 12:11:14.800662,192.168.1.104,"New York, USA",logout,,True,False
user_045,2025-07-29 12:12:11.800662,172.20.0.134,"Sydney, Australia",logout,,True,False
user_045,2025-07-29 12:12:16.800662,172.20.0.39,"Sydney, Australia",logout,,True,False
user_039,2025-07-29 12:13:19.800662,10.1.1.60,"Mumbai, India",file_access,Client_List.csv,True,False
user_028,2025-07-29 12:13:36.800662,10.1.1.131,"Mumbai, India",file_access,Client_List.csv,True,False
user_040,2025-07-29 12:13:45.800662,10.0.0.120,"London, UK",file_access,Financial_Report.xlsx,True,False
user_035,2025-07-29 12:14:07.800662,192.168.1.174,"New York, USA",email_send,,True,False
user_015,2025-07-29 12:14:35.800662,192.168.1.228,"New York, USA",login,,True,False
user_035,2025-07-29 12:15:57.800662,192.168.1.115,"New York, USA",file_access,Financial_Report.xlsx,True,False
user_049,2025-07-29 12:17:08.800662,10.1.1.234,"Mumbai, India",file_access,Client_List.csv,True,False
user_038,2025-07-29 12:17:43.800662,172.20.0.212,"Sydney, Australia",file_access,HR_Policies.pdf,True,False
user_014,2025-07-29 12:18:30.800662,172.20.0.217,"Sydney, Australia",logout,,True,False
user_007,2025-07-29 12:19:22.800662,192.168.2.147,"Tokyo, Japan",login,,True,False
user_027,2025-07-29 12:20:21.800662,10.1.1.91,"Mumbai, India",file_access,Project_Plan.docx,True,False
user_049,2025-07-29 12:21:39.800662,10.1.1.208,"Mumbai, India",logout,,True,False
user_001,2025-07-29 12:22:10.800662,10.0.0.116,"London, UK",login,,False,False
user_042,2025-07-29 12:22:53.800662,10.0.0.109,"London, UK",email_send,,True,False
user_043,2025-07-29 12:23:43.800662,10.1.1.56,"Mumbai, India",email_send,,True,False
user_041,2025-07-29 12:24:05.800662,172.20.0.32,"Sydney, Australia",logout,,True,False
user_020,2025-07-29 12:24:34.800662,192.168.2.85,"Tokyo, Japan",email_send,,True,False
user_009,2025-07-29 12:24:54.800662,10.1.1.122,"Mumbai, India",logout,,True,False
user_031,2025-07-29 12:25:35.800662,10.0.0.210,"London, UK",email_send,,True,False
user_013,2025-07-29 12:25:43.800662,192.168.2.210,"Tokyo, Japan",email_send,,True,False
user_018,2025-07-29 12:26:02.800662,172.16.0.107,"Berlin, Germany",login,,True,False
user_021,2025-07-29 12:26:17.800662,172.20.0.161,"Sydney, Australia",logout,,True,False
user_037,2025-07-29 12:26:32.800662,172.20.0.113,"Sydney, Australia",email_send,,True,False
user_011,2025-07-29 12:26:38.800662,10.1.1.135,"Mumbai, India",login,,True,False
user_005,2025-07-29 12:27:25.800662,10.1.1.198,"Mumbai, India",logout,,True,False
user_017,2025-07-29 12:27:28.800662,172.16.0.222,"Berlin, Germany",login,,True,False
user_034,2025-07-29 12:27:35.800662,192.168.1.2,"New York, USA",login,,True,False
user_013,2025-07-29 12:28:06.800662,192.168.2.91,"Tokyo, Japan",email_send,,True,False
user_039,2025-07-29 12:29:01.800662,10.1.1.91,"Mumbai, India",email_send,,True,False
user_040,2025-07-29 12:30:54.800662,10.0.0.80,"London, UK",email_send,,True,False
user_046,2025-07-29 12:31:02.800662,192.168.2.31,"Tokyo, Japan",email_send,,True,False
user_024,2025-07-29 12:31:06.800662,10.1.1.186,"Mumbai, India",logout,,True,False
user_009,2025-07-29 12:32:33.800662,10.1.1.114,"Mumbai, India",login,,True,False
user_019,2025-07-29 12:32:52.800662,172.20.0.91,"Sydney, Australia",file_access,Project_Plan.docx,True,False
user_015,2025-07-29 12:33:23.800662,192.168.1.234,"New York, USA",file_access,Financial_Report.xlsx,True,False
user_026,2025-07-29 12:33:38.800662,172.16.0.196,"Berlin, Germany",email_send,,True,False
user_017,2025-07-29 12:34:55.800662,172.16.0.30,"Berlin, Germany",logout,,True,False
user_005,2025-07-29 12:35:11.800662,10.1.1.69,"Mumbai, India",logout,,True,False
user_037,2025-07-29 12:36:28.800662,172.20.0.69,"Sydney, Australia",file_access,Project_Plan.docx,True,False
user_008,2025-07-29 12:37:03.800662,10.1.1.197,"Mumbai, India",email_send,,True,False
user_033,2025-07-29 12:37:53.800662,192.168.1.150,"New York, USA",email_send,,True,False
user_019,2025-07-29 12:40:45.800662,172.20.0.244,"Sydney, Australia",logout,,True,False
user_039,2025-07-29 12:40:58.800662,10.1.1.8,"Mumbai, India",logout,,True,False
user_004,2025-07-29 12:41:07.800662,192.168.2.102,"Tokyo, Japan",login,,True,False
user_016,2025-07-29 12:41:50.800662,10.0.0.187,"London, UK",file_access,Project_Plan.docx,True,False
user_017,2025-07-29 12:42:33.800662,172.16.0.252,"Berlin, Germany",login,,True,False
user_013,2025-07-29 12:43:29.800662,192.168.2.100,"Tokyo, Japan",logout,,True,False
user_033,2025-07-29 12:43:40.800662,192.168.1.158,"New York, USA",login,,True,False
user_035,2025-07-29 12:44:47.800662,192.168.1.208,"New York, USA",logout,,True,False
user_042,2025-07-29 12:45:03.800662,10.0.0.54,"London, UK",logout,,True,False
user_027,2025-07-29 12:45:28.800662,10.1.1.150,"Mumbai, India",logout,,True,False
user_007,2025-07-29 12:46:09.800662,192.168.2.78,"Tokyo, Japan",logout,,True,False
user_005,2025-07-29 12:47:11.800662,10.1.1.198,"Mumbai, India",logout,,True,False
user_030,2025-07-29 12:48:09.800662,192.168.1.6,"New York, USA",email_send,,True,False
user_012,2025-07-29 12:49:30.800662,192.168.2.120,"Tokyo, Japan",email_send,,True,False
user_012,2025-07-29 12:49:57.800662,192.168.2.191,"Tokyo, Japan",login,,True,False
user_047,2025-07-29 12:49:59.800662,172.16.0.231,"Berlin, Germany",email_send,,True,False
user_045,2025-07-29 12:50:33.800662,172.20.0.130,"Sydney, Australia",email_send,,True,False
user_024,2025-07-29 12:51:10.800662,10.1.1.82,"Mumbai, India",file_access,Financial_Report.xlsx,True,False
user_002,2025-07-29 12:51:55.800662,192.168.1.51,"New York, USA",logout,,True,False
user_035,2025-07-29 12:52:42.800662,192.168.1.180,"New York, USA",logout,,True,False
user_033,2025-07-29 12:53:59.800662,192.168.1.93,"New York, USA",file_access,Financial_Report.xlsx,True,False
user_046,2025-07-29 12:54:45.800662,192.168.2.154,"Tokyo, Japan",file_access,Project_Plan.docx,True,False
user_006,2025-07-29 12:55:38.800662,192.168.1.193,"New York, USA",logout,,True,False
user_027,2025-07-29 12:55:57.800662,10.1.1.187,"Mumbai, India",logout,,True,False
user_019,2025-07-29 12:56:00.800662,172.20.0.248,"Sydney, Australia",logout,,True,False
user_001,2025-07-29 12:56:09.800662,10.0.0.139,"London, UK",login,,True,False
user_049,2025-07-29 12:57:47.800662,10.1.1.122,"Mumbai, India",login,,True,False
user_016,2025-07-29 12:57:50.800662,10.0.0.21,"London, UK",email_send,,True,False
user_004,2025-07-29 12:58:14.800662,192.168.2.168,"Tokyo, Japan",email_send,,True,False
user_042,2025-07-29 12:58:59.800662,10.0.0.52,"London, UK",login,,False,False
user_033,2025-07-29 12:59:20.800662,192.168.1.108,"New York, USA",email_send,,True,False
user_045,2025-07-29 12:59:28.800662,172.20.0.69,"Sydney, Australia",login,,True,False
user_009,2025-07-29 12:59:31.800662,10.1.1.110,"Mumbai, India",login,,True,False
user_037,2025-07-29 13:00:24.800662,172.20.0.7,"Sydney, Australia",file_access,Client_List.csv,True,False
user_048,2025-07-29 13:01:07.800662,10.0.0.168,"London, UK",file_access,Budget_2025.xlsx,True,False
user_002,2025-07-29 13:01:09.800662,192.168.1.57,"New York, USA",login,,True,False
user_048,2025-07-29 13:01:47.800662,10.0.0.242,"London, UK",file_access,Budget_2025.xlsx,True,False
user_041,2025-07-29 13:02:03.800662,172.20.0.234,"Sydney, Australia",file_access,Client_List.csv,True,False
user_018,2025-07-29 13:03:19.800662,172.16.0.128,"Berlin, Germany",login,,True,False
user_024,2025-07-29 13:05:18.800662,10.1.1.216,"Mumbai, India",login,,True,False
user_020,2025-07-29 13:06:04.800662,192.168.2.20,"Tokyo, Japan",email_send,,True,False
user_045,2025-07-29 13:06:05.800662,172.20.0.179,"Sydney, Australia",login,,False,False
user_012,2025-07-29 13:06:05.800662,192.168.2.246,"Tokyo, Japan",login,,False,False
user_011,2025-07-29 13:06:06.800662,10.1.1.165,"Mumbai, India",logout,,True,False
user_012,2025-07-29 13:06:21.800662,192.168.2.250,"Tokyo, Japan",login,,False,False
user_021,2025-07-29 13:06:54.800662,172.20.0.122,"Sydney, Australia",email_send,,True,False
user_035,2025-07-29 13:07:33.800662,192.168.1.174,"New York, USA",login,,True,False
user_003,2025-07-29 13:07:55.800662,192.168.2.78,"Tokyo, Japan",logout,,True,False
user_015,2025-07-29 13:08:53.800662,192.168.1.155,"New York, USA",email_send,,True,False
user_011,2025-07-29 13:09:37.800662,10.1.1.121,"Mumbai, India",logout,,True,False
user_042,2025-07-29 13:09:52.800662,10.0.0.230,"London, UK",email_send,,True,False
user_039,2025-07-29 13:09:59.800662,10.1.1.181,"Mumbai, India",logout,,True,False
user_021,2025-07-29 13:10:24.800662,172.20.0.171,"Sydney, Australia",file_access,Project_Plan.docx,True,False
user_029,2025-07-29 13:11:12.800662,192.168.1.100,"New York, USA",logout,,True,False
user_002,2025-07-29 13:11:45.800662,192.168.1.247,"New York, USA",email_send,,True,False
user_025,2025-07-29 13:12:25.800662,172.16.0.196,"Berlin, Germany",email_send,,True,False
user_044,2025-07-29 13:12:36.800662,192.168.2.249,"Tokyo, Japan",logout,,True,False
